190 
550.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
650.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
750.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
850.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
950.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
1050.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
1150.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
1250.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
1350.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
1450.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
1550.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
1650.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
1750.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
1850.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
1950.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
2050.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
2150.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
2250.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
2350.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
2450.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
2550.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
2650.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
2750.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
2850.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
2950.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
3050.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
3150.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
3250.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
3350.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
3450.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
3550.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
3650.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
3750.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
3850.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
3950.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
4050.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
4150.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
4250.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
4350.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
4450.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
4550.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
4650.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
4750.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
4850.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
4950.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
5050.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
5150.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
5250.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
5350.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
5450.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
5550.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
5650.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
5750.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
5850.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
5950.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
6050.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
6150.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
6250.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
6350.00 	   0.00 	  50.00 	   0.00 	   5.00 	   1.00 	   0.00 	 3 
